Region,Week,TV_Ad_Impressions,Digital_Display_Impressions,Social_Media_Impressions,Search_Ad_Impressions,Video_Ad_Impressions,Competitor_Vehicle_Sales,Google_Query_Volume,TV_Ad_Spend,Digital_Display_Spend,Social_Media_Spend,Search_Ad_Spend,Video_Ad_Spend,Organic_Search_Impressions,Promotional_Discounts,Test_Drive_Bookings,Revenue_Per_Vehicle_Sale,Target_Market_Size
NO,2021-07-05,972274.0,0.0,0.0,0.0,617216.0,-1.3891494,-1.8038998,7129.416,0.0,0.0,0.0,4809.2925,133794.0,1.9407195,9504,67751.76830390214,428704.5
NO,2021-07-12,363167.0,331374.0,0.0,939769.0,894126.0,-0.012209207,-1.1192281,2663.003,3194.8535,0.0,7323.47,6966.951,0.0,0.0,7162,67647.13772098142,428704.5
NO,2021-07-19,0.0,880928.0,0.0,1028204.0,691443.0,0.9510248,-1.5628163,0.0,8493.231,0.0,8012.63,5387.6626,0.0,0.7874324,6981,67398.8543828296,428704.5
NO,2021-07-26,415156.0,1264957.0,0.0,1104807.0,671001.0,-1.0853236,1.6093421,3044.224,12195.743,0.0,8609.585,5228.3804,982202.0,0.0,8387,67440.49198223857,428704.5
NO,2021-08-02,1157218.0,824986.0,1431520.0,2208953.0,399357.0,1.5400642,0.728643,8485.559,7953.881,10637.517,17214.018,3111.7544,871906.0,0.45374477,6515,67481.47825593139,428704.5
NO,2021-08-09,209161.0,0.0,176484.0,2234508.0,0.0,-0.9342264,2.1609805,1533.7197,0.0,1311.4392,17413.164,0.0,88582.0,0.0,10150,67435.18688365932,428704.5
NO,2021-08-16,1440639.0,826548.0,0.0,2565899.0,1014526.0,0.86903036,1.855669,10563.807,7968.9404,0.0,19995.643,7905.097,1176408.0,0.30809963,9260,67536.15924338669,428704.5
NO,2021-08-23,1065708.0,32285.0,0.0,1586464.0,1478918.0,0.7045069,-0.33749238,7814.5415,311.26715,0.0,12363.061,11523.598,0.0,0.0,5004,67252.46133494814,428704.5
NO,2021-08-30,1563453.0,702955.0,1671324.0,2832176.0,1468828.0,0.5063976,2.2672577,11464.368,6777.352,12419.482,22070.695,11444.978,1330748.0,2.0617294,11829,67685.63343312748,428704.5
NO,2021-09-06,672014.0,1001640.0,0.0,2002333.0,956516.0,0.12494668,0.84600186,4927.6924,9657.043,0.0,15603.862,7453.088,879783.0,0.22926804,4578,67343.4174525742,428704.5
NO,2021-09-13,660618.0,202290.0,0.0,1900420.0,307134.0,-1.5027045,-0.0073881745,4844.129,1950.3247,0.0,14809.67,2393.161,0.0,0.0,9065,67532.36940515226,428704.5
NO,2021-09-20,122921.0,0.0,0.0,1505593.0,524279.0,-0.5712325,-0.4743166,901.3457,0.0,0.0,11732.846,4085.1355,0.0,0.0,6574,67074.87214758406,428704.5
NO,2021-09-27,640549.0,925820.0,377187.0,1169270.0,1080583.0,-0.09296579,1.1472356,4696.9683,8926.045,2802.848,9111.935,8419.807,0.0,0.0,10178,67095.71457050105,428704.5
NO,2021-10-04,1621931.0,600407.0,0.0,2275607.0,753877.0,0.4740266,0.6579434,11893.171,5788.663,0.0,17733.441,5874.143,370229.0,0.44893217,6814,67310.02435432881,428704.5
NO,2021-10-11,646250.0,959466.0,663833.0,2457867.0,2144221.0,1.8307247,0.29368883,4738.7725,9250.434,4932.893,19153.766,16707.58,998679.0,1.0372646,8562,67684.14854548444,428704.5
NO,2021-10-18,679839.0,0.0,878676.0,1598632.0,40538.0,-0.67650443,-0.3154117,4985.071,0.0,6529.375,12457.884,315.8685,267962.0,2.7507453,11618,67847.58405381454,428704.5
NO,2021-10-25,884722.0,1016194.0,451329.0,2430926.0,956282.0,-0.21779579,2.901778,6487.4214,9797.362,3353.7917,18943.818,7451.265,565663.0,0.0,11526,67748.70066102136,428704.5
NO,2021-11-01,1289229.0,736206.0,519651.0,2042508.0,691602.0,0.9197202,0.58206654,9453.559,7097.9326,3861.4873,15916.939,5388.9014,529178.0,0.0,9963,67348.18259201055,428704.5
NO,2021-11-08,541938.0,0.0,0.0,765322.0,927833.0,-0.80608445,0.27040806,3973.8813,0.0,0.0,5964.0327,7229.5923,100699.0,0.0,8456,67665.02049284625,428704.5
NO,2021-11-15,774925.0,569064.0,1018654.0,3020289.0,1734416.0,2.339612,2.5332637,5682.3105,5486.478,7569.541,23536.63,13514.416,1195184.0,0.0,8678,67216.31781981846,428704.5
NO,2021-11-22,1008004.0,1520331.0,1490076.0,2567262.0,2378637.0,2.8430767,2.9914951,7391.4146,14657.863,11072.642,20006.264,18534.13,917147.0,0.0,9768,67876.85658885047,428704.5
NO,2021-11-29,289123.0,0.0,196342.0,1862197.0,8885.0,0.49477592,0.20554404,2120.059,0.0,1459.0024,14511.804,69.23113,243086.0,0.6522237,9244,67266.03793264812,428704.5
NO,2021-12-06,962529.0,0.0,0.0,2269251.0,1811338.0,0.6893995,-1.0550747,7057.9585,0.0,0.0,17683.912,14113.786,70748.0,1.9844893,7155,67194.83757016389,428704.5
NO,2021-12-13,1233911.0,1354076.0,1176225.0,3578400.0,717287.0,0.47696796,2.2207527,9047.928,13054.96,8740.439,27885.9,5589.037,1618525.0,3.593705,8976,67596.59079571416,428704.5
NO,2021-12-20,725993.0,308258.0,0.0,1432433.0,277962.0,-1.1422086,1.5856745,5323.5054,2971.9868,0.0,11162.722,2165.8552,293663.0,0.5177152,10437,67366.51420491292,428704.5
NO,2021-12-27,1241430.0,308254.0,0.0,837521.0,633580.0,-0.69603026,-0.030574366,9103.062,2971.9482,0.0,6526.6675,4936.7993,403015.0,0.991348,9080,67783.7170114402,428704.5
NO,2022-01-03,1521318.0,1102201.0,0.0,1528398.0,144427.0,0.02579707,-0.18830395,11155.404,10626.575,0.0,11910.562,1125.3624,1183629.0,1.3030598,13192,67182.45900681228,428704.5
NO,2022-01-10,1507746.0,36220.0,0.0,230934.0,432465.0,-0.94966453,-2.170817,11055.884,349.2054,0.0,1799.6318,3369.729,0.0,0.862626,7342,67549.05076792408,428704.5
NO,2022-01-17,1165254.0,114785.0,119676.0,1740028.0,1259161.0,0.48434755,0.6090292,8544.485,1106.6687,889.3033,13559.761,9811.271,525426.0,0.0,6504,67719.2627634979,428704.5
NO,2022-01-24,1425954.0,236247.0,0.0,894078.0,440234.0,-0.6633726,-1.0573127,10456.126,2277.712,0.0,6967.407,3430.2644,112894.0,0.61450315,4381,67624.30757346953,428704.5
NO,2022-01-31,261604.0,0.0,0.0,337302.0,0.0,-2.0058107,-0.36832178,1918.2698,0.0,0.0,2628.5408,0.0,333130.0,0.0,9507,68146.51893431756,428704.5
NO,2022-02-07,1423365.0,319914.0,0.0,1907854.0,985420.0,0.73530775,-0.45005926,10437.141,3084.365,0.0,14867.602,7678.3057,0.0,0.29092312,6762,67365.63339656102,428704.5
NO,2022-02-14,294181.0,611544.0,0.0,1017843.0,0.0,0.66601,-0.4417404,2157.1477,5896.0376,0.0,7931.888,0.0,0.0,0.0,6170,67635.14387851916,428704.5
NO,2022-02-21,119944.0,0.0,1179662.0,2187872.0,1295261.0,1.7023287,-0.21720017,879.5161,0.0,8765.979,17049.738,10092.559,532229.0,0.0,4578,67694.16141284107,428704.5
NO,2022-02-28,855867.0,717703.0,0.0,958987.0,0.0,-1.551962,-0.069443665,6275.836,6919.541,0.0,7473.2324,0.0,0.0,0.0,11744,67787.11875404064,428704.5
NO,2022-03-07,908407.0,323198.0,0.0,654161.0,168545.0,-0.7312659,-1.2394836,6661.097,3116.0269,0.0,5097.7725,1313.2877,131625.0,0.6953989,7084,67495.92216300468,428704.5
NO,2022-03-14,682761.0,0.0,658091.0,1812172.0,659175.0,0.45360523,-0.0015429258,5006.4976,0.0,4890.2246,14121.967,5136.2334,1376250.0,0.0,8175,67635.02913720129,428704.5
NO,2022-03-21,1011178.0,293043.0,0.0,1352650.0,9522.0,-2.1347191,1.165607,7414.6885,2825.2954,0.0,10540.986,74.19459,277748.0,0.9704638,10992,66517.5195707654,428704.5
NO,2022-03-28,0.0,0.0,0.0,1101831.0,777750.0,1.0724357,-2.3517756,0.0,0.0,0.0,8586.393,6060.159,0.0,0.11892988,7292,67377.08053039107,428704.5
NO,2022-04-04,1050518.0,557769.0,0.0,1419219.0,805254.0,-1.8420343,1.2477341,7703.1577,5377.58,0.0,11059.747,6274.468,456508.0,1.2962141,11088,67951.58355948694,428704.5
NO,2022-04-11,1079730.0,393047.0,0.0,1034408.0,980002.0,0.22699094,-0.028821588,7917.361,3789.4573,0.0,8060.9766,7636.089,92421.0,0.0,4933,67117.36018264314,428704.5
NO,2022-04-18,0.0,0.0,0.0,270754.0,0.0,-2.423046,-1.4211519,0.0,0.0,0.0,2109.9429,0.0,0.0,0.0,6345,67447.48782788412,428704.5
NO,2022-04-25,956662.0,157392.0,0.0,1079671.0,0.0,-0.64657104,-0.9067401,7014.9375,1517.4528,0.0,8413.704,0.0,0.0,0.0,8062,67337.75463106277,428704.5
NO,2022-05-02,0.0,0.0,0.0,1179351.0,385119.0,-0.09457582,-0.52583265,0.0,0.0,0.0,9190.494,3000.8132,515945.0,0.0,9681,66983.46718892043,428704.5
NO,2022-05-09,0.0,0.0,0.0,1240292.0,0.0,-0.8826064,-0.35001063,0.0,0.0,0.0,9665.398,0.0,0.0,0.07393175,6361,67048.10367307343,428704.5
NO,2022-05-16,42240.0,0.0,0.0,0.0,0.0,-3.2705007,-1.5227702,309.73422,0.0,0.0,0.0,0.0,0.0,0.0,9692,67616.95063014714,428704.5
NO,2022-05-23,53426.0,648985.0,0.0,1277861.0,778864.0,-0.062452644,0.24940974,391.75806,6257.0146,0.0,9958.167,6068.8394,406448.0,0.0,7701,67187.82485079512,428704.5
NO,2022-05-30,841684.0,277469.0,0.0,1243848.0,571135.0,1.4526873,-1.0556648,6171.8354,2675.1428,0.0,9693.109,4450.2334,83869.0,0.0,5042,67395.85086009707,428704.5
NO,2022-06-06,1041924.0,476523.0,0.0,1071002.0,862050.0,-0.5451486,-0.5594274,7640.14,4594.2686,0.0,8346.147,6717.0176,396109.0,0.0,5087,67092.45456717562,428704.5
NO,2022-06-13,1041336.0,264269.0,0.0,630958.0,659558.0,-1.8275445,0.21351305,7635.8286,2547.8784,0.0,4916.955,5139.2173,0.0,0.0,8493,67513.11986170692,428704.5
NO,2022-06-20,942514.0,107319.0,0.0,1074144.0,599490.0,-0.3518907,-0.50994647,6911.194,1034.6873,0.0,8370.633,4671.173,684292.0,0.0,3167,66971.80744617785,428704.5
NO,2022-06-27,432975.0,0.0,0.0,243231.0,0.0,-2.8220882,-2.175199,3174.8857,0.0,0.0,1895.4603,0.0,0.0,1.3016368,10742,68108.92765373591,428704.5
NO,2022-07-04,4664.0,261575.0,72522.0,721593.0,758814.0,-1.4597524,-0.18549864,34.19982,2521.9053,538.9055,5623.259,5912.6113,568824.0,1.6663133,8521,67763.01295305358,428704.5
NO,2022-07-11,391081.0,0.0,0.0,1079440.0,1428214.0,0.26725587,-0.48229054,2867.6887,0.0,0.0,8411.904,11128.517,418050.0,0.41318437,7452,67578.45154325644,428704.5
NO,2022-07-18,480011.0,0.0,0.0,1437892.0,568245.0,-0.9964078,0.37279612,3519.7878,0.0,0.0,11205.263,4427.715,902606.0,0.95319057,9644,66875.20875550818,428704.5
NO,2022-07-25,1173435.0,537486.0,0.0,744732.0,333477.0,-0.4730004,-0.08676242,8604.474,5182.027,0.0,5803.5776,2598.4233,0.0,0.948128,11579,67287.54180551518,428704.5
NO,2022-08-01,66682.0,874780.0,202551.0,2765544.0,1233262.0,-0.059147626,2.3371894,488.96066,8433.957,1505.1411,21551.443,9609.468,1469071.0,0.0,5287,67967.27274733361,428704.5
NO,2022-08-08,641730.0,158805.0,0.0,872602.0,948183.0,0.2146405,-0.67682153,4705.6284,1531.0758,0.0,6800.048,7388.158,438187.0,0.8352237,9050,67629.22795115945,428704.5
NO,2022-08-15,380445.0,201959.0,0.0,1140842.0,266761.0,-2.0487921,-0.26678205,2789.6978,1947.1335,0.0,8890.4,2078.5781,991242.0,0.02596664,12282,66745.36545535743,428704.5
NO,2022-08-22,920860.0,355632.0,1113342.0,2555356.0,2434725.0,1.4841523,0.7122132,6752.4116,3428.7305,8273.16,19913.482,18971.162,579509.0,1.2210119,9873,67087.58818539999,428704.5
NO,2022-08-29,1638954.0,26110.0,0.0,905438.0,1512283.0,0.7624358,-0.66630435,12017.996,251.73256,0.0,7055.934,11783.575,638517.0,0.5852659,11760,67217.3741148918,428704.5
NO,2022-09-05,1237261.0,1688875.0,0.0,2479284.0,722603.0,-0.31167284,2.452526,9072.492,16282.835,0.0,19320.664,5630.4585,812043.0,0.24976863,9257,67392.76296874847,428704.5
NO,2022-09-12,533807.0,276297.0,338382.0,1518678.0,638820.0,0.6089993,-0.38626605,3914.259,2663.8433,2514.491,11834.815,4977.629,396377.0,0.0,7951,68040.81518260029,428704.5
NO,2022-09-19,26243.0,12449.0,476222.0,2328860.0,1769442.0,2.7825794,-0.28758508,192.43266,120.02369,3538.7698,18148.434,13787.336,117456.0,0.20466685,2639,67603.36728295789,428704.5
NO,2022-09-26,1251616.0,611027.0,0.0,2189973.0,411682.0,-0.3789184,1.0342486,9177.754,5891.053,0.0,17066.11,3207.7898,1119618.0,0.65083504,9152,67160.33418093085,428704.5
NO,2022-10-03,896994.0,556796.0,0.0,1364384.0,166514.0,-0.926548,1.8177088,6577.4087,5368.199,0.0,10632.427,1297.4624,227237.0,0.37246546,11099,68208.880840581,428704.5
NO,2022-10-10,449044.0,507818.0,638313.0,2226565.0,1502772.0,3.2027607,1.3149757,3292.7153,4895.991,4743.2554,17351.266,11709.467,1432183.0,0.20337188,5200,67566.14384954235,428704.5
NO,2022-10-17,82304.0,375936.0,653861.0,2101917.0,1071159.0,0.99477077,0.8042609,603.51245,3624.486,4858.7915,16379.904,8346.376,375518.0,0.31889254,7461,67228.29141381287,428704.5
NO,2022-10-24,0.0,215435.0,909260.0,931134.0,0.0,-1.4980762,1.4337649,0.0,2077.0588,6756.6426,7256.1787,0.0,1055611.0,0.0,9204,67833.00853170015,428704.5
NO,2022-10-31,1337378.0,1323801.0,599848.0,1375029.0,880173.0,0.5470836,1.3663058,9806.623,12763.072,4457.425,10715.382,6858.23,811232.0,0.00036895275,8620,67694.19516028752,428704.5
NO,2022-11-07,996618.0,329192.0,58877.0,1858065.0,1249666.0,1.0534525,0.5572406,7307.924,3173.8162,437.51053,14479.604,9737.287,22102.0,0.0,8836,68317.97283592013,428704.5
NO,2022-11-14,1340305.0,1042077.0,0.0,1670820.0,817168.0,0.22845423,1.1253748,9828.085,10046.906,0.0,13020.434,6367.301,1035162.0,0.30607414,7775,66957.80563065282,428704.5
NO,2022-11-21,1025856.0,617536.0,565940.0,2658819.0,242453.0,0.17541397,0.3292194,7522.318,5953.8076,4205.4575,20719.752,1889.1724,862174.0,1.2055256,7815,67529.75397805372,428704.5
NO,2022-11-28,881360.0,1320956.0,0.0,1368966.0,306029.0,0.3675955,-0.5590948,6462.769,12735.643,0.0,10668.134,2384.551,132650.0,0.0,4289,68306.32659215613,428704.5
NO,2022-12-05,212024.0,275342.0,0.0,785838.0,880183.0,-1.7466452,-0.19382042,1554.7133,2654.636,0.0,6123.91,6858.308,0.0,0.17294726,9604,67396.27607792213,428704.5
NO,2022-12-12,108147.0,999770.0,102633.0,1544716.0,1303754.0,0.64570963,-0.6929809,793.012,9639.014,762.6581,12037.725,10158.736,597994.0,0.7113556,4912,67858.01538950697,428704.5
NO,2022-12-19,267111.0,0.0,603713.0,240475.0,772323.0,0.38742453,-0.85482216,1958.651,0.0,4486.1455,1873.9834,6017.8726,0.0,0.0,5418,67577.98582849567,428704.5
NO,2022-12-26,1122119.0,1081605.0,1046062.0,1331535.0,1996316.0,2.2372036,1.77997,8228.188,10428.004,7773.2075,10376.44,15555.118,1574320.0,1.2551681,10427,67684.17554344157,428704.5
NO,2023-01-02,1383618.0,907945.0,198441.0,1597331.0,770265.0,0.6315897,0.4593417,10145.688,8753.708,1474.6001,12447.746,6001.837,224642.0,0.26925302,5762,66685.72696802113,428704.5
NO,2023-01-09,887478.0,0.0,0.0,1078817.0,0.0,-0.30573657,-1.1105464,6507.6304,0.0,0.0,8407.049,0.0,0.0,1.6288292,7334,67819.62429444485,428704.5
NO,2023-01-16,0.0,284314.0,0.0,960238.0,367112.0,-0.07414323,-1.9008398,0.0,2741.137,0.0,7482.9814,2860.5042,0.0,0.0,6169,67585.08966596982,428704.5
NO,2023-01-23,0.0,0.0,0.0,1112941.0,1002230.0,-0.24126399,-0.87169933,0.0,0.0,0.0,8672.972,7809.2876,0.0,0.35429028,4810,67534.39762668288,428704.5
NO,2023-01-30,205583.0,465365.0,0.0,1384341.0,35441.0,-1.4532288,0.83851945,1507.4833,4486.6914,0.0,10787.949,276.15314,0.0,0.0,12117,67249.08659030484,428704.5
NO,2023-02-06,72884.0,459922.0,0.0,1272931.0,192862.0,-1.2132506,0.21002293,534.4382,4434.2144,0.0,9919.748,1502.7637,312844.0,0.0,8247,67313.28435765424,428704.5
NO,2023-02-13,1293886.0,294089.0,0.0,42922.0,0.0,-1.7248411,-0.6683194,9487.708,2835.3804,0.0,334.4843,0.0,0.0,0.0,9190,67451.4160306489,428704.5
NO,2023-02-20,770861.0,1676367.0,1367611.0,3793386.0,1231266.0,3.2822385,-0.3187538,5652.5107,16162.242,10162.614,29561.252,9593.916,176342.0,1.5841023,3689,67689.43677034049,428704.5
NO,2023-02-27,883282.0,0.0,0.0,1028782.0,300485.0,-1.3723854,-1.4403486,6476.8623,0.0,0.0,8017.134,2341.3525,0.0,0.24009869,10036,67008.8756413398,428704.5
NO,2023-03-06,773390.0,48070.0,0.0,1015538.0,690978.0,1.9375478,-1.6650312,5671.0547,463.454,0.0,7913.9253,5384.0396,0.0,0.143578,1975,67279.62127983736,428704.5
NO,2023-03-13,611198.0,0.0,0.0,0.0,0.0,-3.3203716,-3.3332646,4481.7456,0.0,0.0,0.0,0.0,0.0,0.0,6853,67706.44548334267,428704.5
NO,2023-03-20,729574.0,0.0,0.0,0.0,0.0,-3.713109,-1.1441199,5349.764,0.0,0.0,0.0,0.0,0.0,0.33971852,9152,66951.17425742873,428704.5
NO,2023-03-27,240827.0,226609.0,0.0,774144.0,119621.0,-0.73047554,-1.9720556,1765.9177,2184.7898,0.0,6032.7803,932.07623,0.0,1.1147265,9857,66512.33596299331,428704.5
NO,2023-04-03,637754.0,1647924.0,0.0,2221422.0,581022.0,-0.47944283,0.17402682,4676.4736,15888.017,0.0,17311.188,4527.272,0.0,0.65132797,4538,68096.56933885215,428704.5
NO,2023-04-10,487019.0,653632.0,0.0,1346343.0,442919.0,-0.71460557,-0.06959815,3571.1755,6301.8174,0.0,10491.836,3451.1858,269551.0,0.97973096,9762,67409.04273690771,428704.5
NO,2023-04-17,1132560.0,894409.0,0.0,1717271.0,608579.0,0.16183019,0.73477703,8304.749,8623.204,0.0,13382.419,4741.994,214796.0,0.0,7931,67487.27269248392,428704.5
NO,2023-04-24,525221.0,1373803.0,0.0,1486896.0,677475.0,-1.1566942,-0.29145706,3851.3003,13245.153,0.0,11587.143,5278.8257,0.0,0.21729052,8355,67068.57824882431,428704.5
NO,2023-05-01,1261508.0,0.0,0.0,2034645.0,1133539.0,-0.58592796,0.17382842,9250.289,0.0,0.0,15855.664,8832.436,197443.0,0.0,12212,67270.5735894487,428704.5
NO,2023-05-08,43288.0,0.0,0.0,617130.0,0.0,-1.4584861,-1.2578148,317.4189,0.0,0.0,4809.1953,0.0,0.0,0.0,8787,67561.39558382925,428704.5
NO,2023-05-15,386369.0,1215972.0,0.0,761248.0,319948.0,-0.845839,-2.6611185,2833.137,11723.468,0.0,5932.284,2493.0066,0.0,0.6746506,10038,67668.37836376633,428704.5
NO,2023-05-22,984162.0,0.0,0.0,2415821.0,0.0,-0.018455207,0.3809439,7216.5874,0.0,0.0,18826.107,0.0,0.0,0.13988103,5158,68120.97211736781,428704.5
NO,2023-05-29,442025.0,0.0,0.0,1294073.0,1675281.0,-0.51021683,-1.0655336,3241.247,0.0,0.0,10084.504,13053.641,0.0,1.3792264,9057,67171.22785663941,428704.5
NO,2023-06-05,766490.0,0.0,0.0,622272.0,293925.0,-1.2249842,-1.005436,5620.459,0.0,0.0,4849.2666,2290.2375,0.0,1.72216,8875,67828.22314379596,428704.5
NO,2023-06-12,384253.0,0.0,35174.0,1669412.0,779153.0,-0.7713973,0.46300206,2817.6208,0.0,261.37534,13009.461,6071.0913,0.0,0.52786154,9369,67229.46919969338,428704.5
NO,2023-06-19,0.0,364854.0,0.0,1869996.0,366339.0,0.53034985,-1.9240295,0.0,3517.642,0.0,14572.581,2854.481,423478.0,0.0,5201,67105.03561520582,428704.5
NO,2023-06-26,825920.0,938900.0,1109946.0,1499732.0,746889.0,-0.2668627,1.8919337,6056.2427,9052.152,8247.925,11687.172,5819.693,1818934.0,0.0,12368,67609.3304567426,428704.5
NO,2023-07-03,810550.0,547007.0,0.0,898282.0,922808.0,-0.3638169,-1.8586704,5943.5386,5273.821,0.0,7000.1685,7190.4385,0.0,0.0,7960,67542.62525412325,428704.5
NO,2023-07-10,1873097.0,0.0,1350596.0,2122875.0,355844.0,-0.1506069,1.2164483,13734.902,0.0,10036.177,16543.227,2772.705,0.0,1.5140285,8587,66905.60845525499,428704.5
NO,2023-07-17,377222.0,1283182.0,0.0,13454.0,499341.0,-0.26675206,0.02293551,2766.0645,12371.455,0.0,104.84487,3890.821,0.0,0.0,8613,67604.52482037054,428704.5
NO,2023-07-24,573554.0,431697.0,0.0,344695.0,547324.0,-0.8168302,-0.48606014,4205.7124,4162.091,0.0,2686.1533,4264.7,378637.0,1.9711108,10827,67589.99316993653,428704.5
NO,2023-07-31,311203.0,89651.0,0.0,968888.0,685729.0,-0.7509706,0.1030906,2281.9656,864.34607,0.0,7550.3896,5343.14,1051160.0,0.0,9007,67189.82944911324,428704.5
NO,2023-08-07,878552.0,43802.0,148923.0,1612980.0,700478.0,1.2915347,1.5154715,6442.1787,422.3052,1106.6355,12569.696,5458.0625,1098949.0,0.0,10257,67868.48384739047,428704.5
NO,2023-08-14,144734.0,0.0,0.0,1160225.0,666185.0,0.20537955,-1.1524416,1061.2944,0.0,0.0,9041.448,5190.8545,328507.0,1.5359242,8468,67169.00389991948,428704.5
NO,2023-08-21,590141.0,79705.0,729851.0,2129487.0,1921414.0,3.4765253,-0.16983354,4327.3403,768.45435,5423.4673,16594.752,14971.488,0.0,0.0,5361,66826.3120803715,428704.5
NO,2023-08-28,167076.0,495761.0,64125.0,1210846.0,616798.0,-0.49485505,1.0799164,1225.122,4779.7466,476.50803,9435.93,4806.0356,134996.0,0.0,8918,67703.56682616194,428704.5
NO,2023-09-04,980533.0,210057.0,0.0,1628012.0,1954626.0,0.61214566,0.7108375,7189.977,2025.2081,0.0,12686.838,15230.273,673857.0,0.0,4114,67200.32490495389,428704.5
NO,2023-09-11,0.0,0.0,0.0,1558745.0,1464452.0,2.6370573,-2.842443,0.0,0.0,0.0,12147.051,11410.881,0.0,0.0,6109,67601.29856449155,428704.5
NO,2023-09-18,61375.0,1598473.0,0.0,1639389.0,1232430.0,1.1232924,-0.83436966,450.04587,15411.248,0.0,12775.497,9602.986,0.0,0.0,7777,67728.9989017938,428704.5
NO,2023-09-25,489820.0,0.0,429325.0,1485994.0,1004271.0,1.6043775,-0.9499401,3591.7146,0.0,3190.2815,11580.114,7825.191,0.0,0.0,7893,67770.46101448132,428704.5
NO,2023-10-02,1162947.0,1493532.0,128347.0,1290283.0,654604.0,-1.2669394,1.464891,8527.568,14399.488,953.7369,10054.97,5100.6167,1427205.0,0.45892638,7616,67318.24860702452,428704.5
NO,2023-10-09,558066.0,236595.0,0.0,1893879.0,670110.0,-0.15907922,0.53915244,4092.1436,2281.0671,0.0,14758.697,5221.438,70522.0,0.0,5783,67226.12145300722,428704.5
NO,2023-10-16,1198906.0,556490.0,0.0,1603526.0,181082.0,0.36379337,0.14628744,8791.246,5365.249,0.0,12496.022,1410.9749,0.0,0.0,6803,67973.44853003084,428704.5
NO,2023-10-23,1319975.0,0.0,0.0,1665663.0,1545907.0,0.19866872,0.24364036,9679.011,0.0,0.0,12980.246,12045.571,615720.0,0.47053438,7460,67793.00093395388,428704.5
NO,2023-10-30,670727.0,328201.0,25547.0,1634735.0,463122.0,0.43842754,0.94082844,4918.2554,3164.2617,189.83783,12739.229,3608.6057,925565.0,0.0,9477,67438.48063443117,428704.5
NO,2023-11-06,1433170.0,965464.0,542891.0,950779.0,493972.0,-0.7412809,1.1668173,10509.039,9308.262,4034.182,7409.269,3848.9863,864722.0,2.3039856,10385,67563.39005791342,428704.5
NO,2023-11-13,344175.0,519998.0,0.0,1112680.0,0.0,-1.7371566,-0.20856422,2523.74,5013.421,0.0,8670.938,0.0,0.0,0.0,11025,67453.17089786343,428704.5
NO,2023-11-20,1122356.0,416409.0,53070.0,1290494.0,1461745.0,0.08038759,0.72566676,8229.926,4014.6956,394.35916,10056.614,11389.788,980718.0,1.7065885,8586,67568.80652306591,428704.5
NO,2023-11-27,1001804.0,312711.0,422099.0,1600104.0,1209563.0,1.2433789,0.45797712,7345.9517,3014.9192,3136.5857,12469.355,9424.808,0.0,0.0,5104,67250.48035984252,428704.5
NO,2023-12-04,932879.0,417137.0,179372.0,1058029.0,401564.0,-1.4041418,0.29520798,6840.5435,4021.7146,1332.8998,8245.051,3128.9512,0.0,1.5173228,13717,67853.84420512785,428704.5
NO,2023-12-11,380490.0,0.0,0.0,1698132.0,270946.0,-1.2158434,-0.815014,2790.0278,0.0,0.0,13233.272,2111.1873,0.0,0.4319747,10212,66959.94521875666,428704.5
NO,2023-12-18,602191.0,701969.0,0.0,1673248.0,0.0,0.081940755,0.05837235,4415.7,6767.8457,0.0,13039.355,0.0,534413.0,0.55117214,13502,67797.70870273128,428704.5
NO,2023-12-25,228366.0,1353750.0,1410048.0,1348347.0,776632.0,-0.3817359,2.5894408,1674.5447,13051.817,10477.96,10507.453,6051.448,1293549.0,0.0,10086,66961.87894743728,428704.5
NO,2024-01-01,0.0,197008.0,246006.0,763309.0,443708.0,-0.8170939,0.9312651,0.0,1899.3998,1828.052,5948.3457,3457.3335,313206.0,0.0,8529,67822.04061160944,428704.5
NO,2024-01-08,1116418.0,620058.0,0.0,1567587.0,446780.0,-0.282008,1.4558206,8186.384,5978.1226,0.0,12215.955,3481.2703,909752.0,0.0,9165,67391.93278156621,428704.5
NO,2024-01-15,759844.0,0.0,0.0,1033297.0,0.0,-0.23938522,-0.53837794,5571.7256,0.0,0.0,8052.3184,0.0,583717.0,0.0,10036,67385.66588076361,428704.5
CY,2021-01-25,372130.0,0.0,0.0,495797.0,164880.0,-1.3603132,-0.5341821,2728.7263,0.0,0.0,3863.667,1284.7303,0.0,0.0,2542,67314.96160574195,229277.33
CY,2021-02-01,726163.0,445063.0,94621.0,1549375.0,799192.0,2.248379,1.9500432,5324.752,4290.9556,703.1215,12074.032,6227.2334,578096.0,0.0,3597,67565.99873552269,229277.33
CY,2021-02-08,425804.0,627127.0,184798.0,1319356.0,0.0,-0.38889062,1.5704185,3122.3027,6046.2764,1373.22,10281.531,0.0,372744.0,0.13471013,5127,67315.13709246341,229277.33
CY,2021-02-15,489166.0,0.0,492893.0,1033781.0,312428.0,0.6983466,1.1357131,3586.9187,0.0,3662.6506,8056.0903,2434.4111,421719.0,1.1757448,3856,67177.53862912235,229277.33
CY,2021-02-22,255195.0,0.0,0.0,517246.0,535000.0,-0.2222481,0.124628276,1871.2743,0.0,0.0,4030.8154,4168.673,542408.0,0.0,3281,67012.6722290635,229277.33
CY,2021-03-01,0.0,420932.0,0.0,632193.0,58562.0,-1.233026,-0.3206873,0.0,4058.3027,0.0,4926.579,456.30994,246050.0,0.0,2690,67426.66227869036,229277.33
